,id,bathrooms,bedrooms,beds,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_location,reviews_per_month
14876,805270366086905326,1.0,1.0,2.0,2.0,5.0,4.5,4.64,4.93,5.0,4.93,0.62
14877,805272028343214098,1.0,1.0,2.0,2.0,365.0,4.93,5.0,4.93,5.0,4.93,0.65
14878,806470944326760920,1.0,1.0,2.0,2.0,1125.0,4.56,4.75,4.5,4.63,4.78,1.41
14879,806507062434316008,1.0,1.0,2.0,3.0,30.0,5.0,5.0,5.0,5.0,5.0,0.05
14880,806604924338921469,1.0,1.0,1.0,1.0,1125.0,4.85,4.92,4.97,4.95,4.95,1.69
14881,806656679510359271,2.0,2.0,2.0,2.0,1125.0,4.93,4.97,4.9,4.95,4.65,3.9
14882,806665767897335113,1.0,1.0,1.0,2.0,1125.0,4.71,4.94,4.88,5.0,5.0,0.74
14883,806707500794627336,3.0,2.0,2.0,4.9,1125.0,4.61,4.61,4.61,4.78,5.0,0.78
14884,806720425837024355,3.0,2.0,2.0,,365.0,4.92,4.92,4.67,5.0,5.0,0.53
14885,806737507457112229,1.0,1.0,1.0,2.0,999.0,4.79,4.89,4.91,4.98,5.0,1.99
14886,806746519556854512,1.0,1.0,1.0,2.0,999.0,4.93,4.93,4.9,4.83,4.98,1.79
14887,806781162891368005,1.0,1.0,1.0,3.5,1125.0,4.75,4.71,4.77,4.89,4.92,3.71
14888,805277838265286762,1.0,1.0,2.0,2.0,30.0,5.0,5.0,4.98,4.98,4.95,1.91
14889,805278664443546743,1.0,2.0,2.0,1.4,1125.0,4.93,4.93,4.93,4.93,4.93,0.64
14890,805278817845538999,3.0,,,1.0,1125.0,4.74,4.7,4.84,4.9,4.96,2.17
14891,805400896335822035,2.5,2.0,3.0,2.0,1125.0,4.96,4.98,4.98,4.91,4.98,2.4
14892,805464573219737107,2.5,3.0,,2.0,1125.0,4.92,4.93,4.99,4.92,4.95,3.52
14893,805521005928580241,1.0,2.0,2.0,1.0,365.0,4.75,4.75,5.0,,5.0,0.35
14894,806844471164119039,1.0,2.0,3.0,2.0,1125.0,4.83,4.9,4.9,4.89,4.9,3.56
14895,806855149477966610,1.0,1.0,1.0,2.0,1125.0,4.82,4.9,4.9,4.92,4.86,2.35
14896,807107458996170636,3.5,1.0,1.0,1.0,1125.0,,,,4.62,4.72,1.25
14897,807184531386232624,2.0,2.0,,2.0,1125.0,4.91,4.88,4.86,5.0,4.95,3.02
14898,807197522269781915,1.0,1.0,1.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,0.05
14899,807202708867757186,2.0,3.0,3.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,0.13
14900,807255284599932828,2.0,3.0,3.0,1.0,180.0,4.8,5.0,4.8,4.8,4.8,0.21
14901,807293745953434210,1.0,1.0,2.0,2.0,1125.0,4.95,4.97,4.95,5.0,4.89,1.65
14902,805691765011223415,2.0,2.0,2.0,2.0,1125.0,4.84,4.95,4.77,4.91,4.84,1.84
14903,805721089252086265,1.0,1.0,1.0,1.0,1125.0,4.86,4.92,4.88,4.87,4.87,4.56
14904,805739187566180307,2.0,2.0,2.0,2.0,1125.0,4.89,4.91,4.91,5.0,4.89,2.85
14905,805749778435926620,2.0,2.0,3.0,2.0,365.0,4.68,4.84,4.63,4.84,4.95,0.82
14906,805749785859019752,2.0,2.0,3.0,,365.0,5.0,5.0,5.0,5.0,5.0,0.43
14907,807320221371351924,2.0,2.0,2.0,2.0,365.0,4.97,4.96,4.92,4.92,4.86,3.08
14908,807340294422483682,3.5,3.0,3.0,2.0,1125.0,4.97,4.94,4.74,5.0,5.0,1.41
14909,807343856674057628,3.5,1.0,3.0,1.0,365.0,4.46,4.69,4.54,,4.85,0.91
14910,807347946164252657,1.5,2.0,,2.0,365.0,4.74,4.77,4.52,4.87,5.0,1.34
14911,807353075970370159,1.5,1.0,,1.0,365.0,4.44,4.44,4.33,4.56,,0.39
14912,807372298264706580,1.5,1.0,1.0,2.0,1125.0,4.44,4.44,4.33,4.56,,0.39
14913,807383013979330510,1.5,1.0,1.0,1.0,1125.0,5.0,5.0,5.0,4.75,4.75,0.18
14914,807400341931599440,2.5,3.0,3.0,1.1,1125.0,,,,,,0.21
14915,807416434778638272,2.0,3.0,3.0,1.0,1125.0,4.6,5.0,5.0,,4.8,0.22
14916,810277845447110898,2.0,3.0,,1.0,1125.0,4.97,5.0,5.0,5.0,5.0,1.34
14917,810329311432926572,1.0,1.0,1.0,2.0,1125.0,4.84,4.84,4.83,4.83,4.62,2.7
14918,810344955406431573,1.0,1.0,1.0,3.0,365.0,4.94,5.0,5.0,4.94,4.83,1.29
14919,810344966736953418,1.0,1.0,2.0,3.0,365.0,5.0,5.0,5.0,4.94,4.88,1.62
14920,810349241447819198,2.0,2.0,,1.0,1125.0,4.6,4.8,4.8,4.8,4.8,0.84
14921,810372728210270163,1.0,2.0,3.0,3.0,60.0,4.83,4.78,4.86,4.89,4.97,1.68
14922,807450280749776110,1.0,1.0,1.0,1.3,1125.0,4.8,4.86,4.83,4.88,4.95,2.56
14923,807489279372710971,1.5,1.0,1.0,3.0,60.0,4.98,4.98,4.96,4.96,4.98,2.19
14924,807492272506932278,1.0,1.0,1.0,4.0,120.0,5.0,5.0,4.5,5.0,5.0,0.17
14925,807532671622395963,2.0,2.0,2.0,2.4,1125.0,4.85,4.96,4.62,4.88,4.92,1.13
14926,807557135072506762,2.0,2.0,2.0,1.0,1125.0,4.52,4.62,4.47,4.66,4.76,4.05
14927,807581903631720463,1.5,2.0,3.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,0.18
14928,807776424851645929,1.0,2.0,2.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,0.28
14929,807895522266262959,2.0,2.0,3.0,1.9,1125.0,4.87,4.91,4.89,4.94,4.87,4.35
14930,810400347337790419,1.0,2.0,2.0,3.0,1125.0,5.0,4.91,5.0,5.0,5.0,0.82
14931,810440089849439943,1.0,1.0,1.0,1.0,1125.0,5.0,4.63,4.75,4.75,5.0,0.35
14932,810480676996350387,1.0,2.0,2.0,,90.0,5.0,5.0,5.0,5.0,5.0,0.68
14933,810509677550076922,1.0,2.0,3.0,3.0,365.0,4.74,4.89,4.83,4.77,4.71,3.22
14934,810886076247192818,2.0,2.0,3.0,1.0,365.0,4.83,4.94,4.71,4.83,4.85,2.79
14935,807941290473600324,1.0,1.0,2.0,1.0,1125.0,4.5,4.43,4.41,4.61,4.91,2.3
14936,807953006257910138,1.0,1.0,1.0,3.0,1125.0,4.5,4.43,4.41,4.61,4.91,2.3
14937,807993042848109893,1.0,1.0,1.0,1.0,15.0,4.78,4.94,4.78,4.94,5.0,0.78
14938,807994762939912679,1.0,1.0,1.0,5.0,365.0,4.89,4.89,4.67,4.83,4.78,0.85
14939,808021639719856001,1.0,1.0,1.0,1.0,1125.0,4.85,4.95,4.95,4.95,5.0,0.85
14940,808043100934116465,1.0,1.0,1.0,1.0,365.0,4.88,4.81,4.81,4.88,4.91,1.37
14941,808047260926651228,1.0,1.0,1.0,1.0,1125.0,4.65,4.52,4.52,4.83,4.96,1.04
14942,808051596930907079,1.5,2.0,2.0,1.0,1125.0,4.71,4.47,4.68,4.82,5.0,1.51
14943,808057914630386349,1.5,2.0,2.0,1.0,1125.0,4.73,4.73,4.83,4.97,5.0,1.34
14944,810913134319334007,1.0,1.0,1.0,2.0,365.0,4.84,4.84,5.0,4.84,4.76,1.12
14945,810940790285848328,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.17
14946,810952662727574889,1.0,1.0,1.0,1.0,15.0,4.75,4.75,,,4.75,0.29
14947,810956944513389659,1.0,1.0,1.0,1.0,365.0,5.0,4.5,4.75,,,0.28
14948,810969990602882045,1.0,1.0,1.0,2.0,1125.0,4.58,4.79,4.38,,4.92,1.04
14949,810990776085180542,1.0,1.0,1.0,1.0,15.0,4.4,4.6,5.0,,5.0,0.24
14950,811022899020448756,1.0,1.0,2.0,1.1,1125.0,4.86,4.85,4.89,4.89,4.78,2.79
14951,811023145661288236,1.0,1.0,1.0,1.1,1125.0,4.75,4.83,4.83,4.93,4.85,2.58
14952,811024198875334738,1.0,1.0,2.0,1.1,1125.0,4.71,5.0,4.57,4.86,4.71,0.6
14953,811024795566815369,1.0,1.0,2.0,1.1,1125.0,4.84,4.88,4.81,4.85,4.85,5.56
14954,808061183060257782,1.0,1.0,1.0,1.0,1125.0,4.4,,,4.8,5.0,0.22
14955,808214512218160233,1.0,2.0,3.0,3.0,180.0,4.82,4.73,4.82,4.82,4.73,0.68
14956,808479908460257812,1.5,1.0,1.0,1.0,365.0,4.82,4.73,4.82,4.82,4.73,0.68
14957,808629857904570085,1.0,2.0,2.0,,365.0,4.82,4.73,4.82,4.82,4.73,0.68
14958,808650849602439535,2.0,2.0,1.0,2.0,90.0,5.0,5.0,5.0,4.7,5.0,0.43
14959,808710118020174233,2.5,2.0,2.0,1.0,1125.0,4.46,4.69,4.77,5.0,4.69,0.56
14960,808725838051246545,2.0,2.0,2.0,1.0,1125.0,4.89,4.96,4.93,4.76,4.98,1.91
14961,808735035055393561,1.0,1.0,2.0,1.0,365.0,4.59,4.57,4.51,4.77,4.93,
14962,808742955760511000,2.0,2.0,2.0,1.0,1125.0,4.67,4.81,4.52,4.86,4.9,0.94
14963,808756480258740304,,3.0,3.0,5.0,60.0,4.67,4.81,4.52,4.86,4.9,0.94
14964,808796159364463661,1.0,1.0,1.0,1.0,100.0,4.73,4.78,4.76,4.93,4.9,2.87
14965,811093684914735244,3.0,2.0,3.0,2.0,1125.0,4.93,4.96,4.9,4.94,4.99,3.07
14966,811155332062493816,1.0,1.0,1.0,2.0,1125.0,4.84,4.9,4.93,4.97,4.87,2.93
14967,811166496090819647,1.0,1.0,1.0,2.0,365.0,4.84,4.9,4.84,4.9,4.96,3.85
14968,811172653419059794,1.0,1.0,1.0,1.0,365.0,4.75,4.86,4.75,4.91,4.88,
14969,811413212385882878,1.0,1.0,1.0,1.0,1125.0,4.6,4.63,4.52,4.67,4.75,2.06
14970,811446665892990227,1.0,1.0,2.0,1.0,365.0,4.6,4.63,4.52,4.67,4.75,2.06
14971,811469296415438945,1.0,1.0,2.0,1.0,365.0,4.6,4.63,4.52,4.67,4.75,2.06
14972,811471873499268962,1.0,1.0,2.0,1.0,365.0,4.6,4.63,4.52,4.67,4.75,2.06
14973,811475059168569015,1.0,1.0,2.0,1.0,365.0,4.6,4.63,4.52,4.67,4.75,2.06
14974,811476502627748758,1.0,1.0,2.0,1.0,365.0,4.6,4.63,4.52,4.67,4.75,2.06
14975,811478172022878589,1.0,1.0,2.0,1.0,365.0,4.6,4.63,4.52,4.67,4.75,2.06
14976,811478194095441341,1.0,1.0,1.0,,365.0,4.6,4.63,4.52,4.67,4.75,2.06
14977,808805531100964016,0.5,0.0,1.0,1.0,1125.0,5.0,5.0,5.0,5.0,4.5,0.29
14978,808817547353239223,1.0,1.0,1.0,1.0,180.0,4.8,4.82,4.77,4.92,4.87,3.13
14979,808853922042579200,1.0,2.0,3.0,2.0,31.0,4.75,4.67,4.75,4.92,5.0,0.73
14980,808888078869321995,1.5,1.0,1.0,2.2,1125.0,4.95,4.91,4.91,5.0,4.91,0.96
14981,808921935808547635,1.5,1.0,1.0,3.0,1125.0,4.71,4.71,5.0,4.86,5.0,0.32
14982,808924125223495889,3.0,,,2.0,1125.0,4.84,4.88,4.82,4.94,4.93,3.72
14983,808928601453912640,2.5,,,3.9,1125.0,4.97,4.97,4.96,5.0,4.94,3.13
14984,809417085654177703,1.0,1.0,1.0,,365.0,4.97,4.97,4.96,5.0,4.94,3.13
14985,809450421275577587,1.0,1.0,1.0,2.3,25.0,4.96,4.96,4.89,4.98,5.0,2.21
14986,809548688546621584,1.0,1.0,1.0,2.0,1125.0,4.93,4.87,5.0,4.87,4.8,0.66
14987,811479283717694708,1.0,1.0,2.0,1.0,1125.0,4.93,4.87,5.0,4.87,4.8,0.66
14988,811480421666209757,1.0,1.0,2.0,1.0,1125.0,,5.0,5.0,,5.0,0.04
14989,811511385834551832,1.0,1.0,1.0,3.0,180.0,4.5,5.0,5.0,,5.0,0.18
14990,811511931567833866,1.0,1.0,2.0,1.0,1125.0,4.5,5.0,5.0,,5.0,0.18
14991,811519200890885207,1.0,1.0,2.0,1.0,1125.0,4.5,5.0,5.0,,5.0,0.18
14992,811520370214077028,1.0,1.0,2.0,1.0,1125.0,4.5,5.0,5.0,,5.0,0.18
14993,811521312938677108,1.0,1.0,2.0,1.0,1125.0,4.5,5.0,5.0,,5.0,0.18
14994,811522985439889718,1.0,1.0,2.0,1.0,1125.0,4.5,5.0,5.0,,5.0,0.18
14995,811523902957720660,1.0,1.0,2.0,1.0,1125.0,4.5,5.0,5.0,,5.0,0.18
14996,811532847092987758,1.0,1.0,2.0,1.0,1125.0,5.0,,5.0,5.0,5.0,0.16
14997,811537098545640299,1.0,1.0,2.0,1.0,1125.0,5.0,,5.0,5.0,5.0,0.16
14998,811538771720056624,1.0,1.0,2.0,1.0,1125.0,5.0,,5.0,5.0,5.0,0.16
14999,809575509882390723,2.0,3.0,,1.0,1125.0,4.85,4.94,4.81,4.92,4.94,
15000,809701549963968854,1.5,3.0,3.0,3.0,1125.0,4.83,4.86,4.66,4.76,4.76,1.37
15001,809709620225520176,1.5,3.0,3.0,,365.0,4.83,4.86,4.66,4.76,4.76,1.37
15002,810125250735866256,1.0,1.0,1.0,,730.0,5.0,4.83,4.67,5.0,5.0,0.32
15003,813692688657358985,1.0,1.0,2.0,1.0,1125.0,5.0,4.83,4.67,5.0,5.0,0.32
15004,813694116120166500,1.0,1.0,2.0,1.0,1125.0,5.0,4.83,4.67,5.0,5.0,0.32
15005,813695515280814829,1.0,1.0,2.0,1.0,1125.0,5.0,4.83,4.67,5.0,5.0,0.32
15006,813697608464811975,1.0,1.0,2.0,1.0,1125.0,5.0,4.83,4.67,5.0,5.0,0.32
15007,813699798735536753,1.0,1.0,2.0,1.0,1125.0,5.0,4.83,4.67,5.0,5.0,0.32
15008,813703811719595770,1.0,1.0,2.0,1.0,1125.0,5.0,4.83,4.67,5.0,5.0,0.32
15009,813706149134239725,1.0,1.0,2.0,1.0,1125.0,5.0,4.83,4.67,5.0,5.0,0.32
15010,811563270856120430,1.0,2.0,3.0,2.0,1125.0,4.87,4.87,4.82,4.85,4.68,3.67
15011,811579905891713500,1.0,3.0,3.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,1.43
15012,811769612761097513,2.0,3.0,3.0,1.0,10.0,5.0,5.0,5.0,5.0,5.0,1.43
15013,811790491069996677,3.0,3.0,,2.0,365.0,5.0,5.0,4.89,5.0,5.0,0.92
15014,811801568298010503,1.0,1.0,1.0,1.0,1125.0,4.55,4.82,4.91,4.64,5.0,0.48
15015,813708391413761255,1.0,1.0,2.0,1.0,1125.0,4.55,4.82,4.91,4.64,5.0,0.48
15016,813710472876045073,1.0,1.0,2.0,1.0,1125.0,4.55,4.82,4.91,4.64,5.0,0.48
15017,813711985150182246,1.0,1.0,2.0,1.0,1125.0,4.55,4.82,4.91,4.64,5.0,0.48
15018,813713367341290940,1.0,1.0,2.0,1.0,1125.0,4.55,4.82,4.91,4.64,5.0,0.48
15019,813730045071448341,1.0,1.0,1.0,3.2,1125.0,5.0,4.75,4.75,4.75,5.0,0.18
15020,813759926099001217,1.0,1.0,1.0,1.0,1125.0,4.33,,,,,0.67
15021,813808768426219804,1.0,1.0,1.0,1.0,1125.0,4.79,4.79,4.74,4.89,,0.85
15022,813825274694432508,2.0,2.0,2.0,2.0,1125.0,4.87,4.9,4.88,4.72,4.97,2.95
15023,813830111709479119,1.0,1.0,1.0,1.0,1125.0,4.69,4.92,4.85,4.85,,0.58
15024,813850100230220802,1.0,1.0,1.0,1.0,365.0,4.75,4.67,4.83,4.86,4.72,1.64
15025,811804361170266546,1.5,1.0,2.0,4.0,180.0,4.86,4.86,5.0,5.0,4.86,0.63
15026,811817677891730892,2.0,2.0,3.0,1.0,1125.0,4.92,4.94,4.89,4.9,4.7,4.74
15027,811828372500594356,1.5,1.0,1.0,1.0,365.0,4.83,4.83,4.76,4.93,4.66,1.41
15028,811829833207656888,1.0,1.0,1.0,3.0,365.0,4.56,4.63,4.38,4.88,4.69,0.7
15029,811879033456226334,2.0,2.0,3.0,2.0,1115.4,4.89,4.94,4.71,4.77,4.97,1.96
15030,811939756922956040,2.0,2.0,3.0,1.0,365.0,,,,,5.0,0.07
15031,811940804623859447,2.0,3.0,,3.0,365.0,4.85,4.88,4.76,4.87,4.9,2.95
15032,812173707493925097,2.0,2.0,3.0,3.0,365.0,4.9,4.9,4.9,5.0,4.9,0.45
15033,812230585345117177,1.0,1.0,2.0,2.0,30.0,4.89,4.92,4.89,4.93,4.92,4.15
15034,814468576226986378,1.0,1.0,1.0,2.0,365.0,4.98,4.89,4.82,4.98,4.99,3.71
15035,814508168712478574,1.0,1.0,1.0,1.0,365.0,4.98,4.89,4.82,4.98,4.99,3.71
15036,814508931479202540,1.0,1.0,1.0,1.0,365.0,4.99,4.98,4.99,5.0,4.99,4.16
15037,814510481215279923,1.0,1.0,1.0,2.0,999.0,4.89,4.91,4.87,4.85,4.79,2.06
15038,814655744358468870,2.0,2.0,,2.0,1125.0,4.89,4.96,4.94,4.9,4.98,3.68
15039,815220647077950090,1.0,1.0,2.0,1.0,1125.0,4.66,4.72,4.66,4.74,4.79,4.83
15040,815239461571641837,1.0,0.0,1.0,3.7,1125.0,4.95,4.96,4.95,4.97,4.96,3.29
15041,815355676030793657,1.0,2.0,1.0,2.0,1125.0,4.86,4.81,4.9,4.86,4.57,0.91
15042,815363524720866514,2.0,2.0,,2.0,1125.0,4.93,4.95,4.98,4.95,4.98,2.6
15043,812319377602185212,1.0,1.0,2.0,2.0,30.0,5.0,4.86,4.71,4.86,5.0,0.56
15044,812345380408431771,1.0,1.0,1.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,0.05
15045,812379364802800982,1.0,1.0,1.0,,365.0,5.0,5.0,5.0,5.0,5.0,0.05
15046,812440756217365951,0.0,1.0,1.0,5.0,1125.0,5.0,5.0,5.0,5.0,5.0,0.1
15047,812496110771300695,1.0,1.0,1.0,1.0,1125.0,4.82,4.87,4.77,4.9,4.79,2.72
15048,812512950224929471,1.0,1.0,1.0,3.0,28.0,4.82,4.87,4.77,4.9,4.79,2.72
15049,812515686480331292,1.0,1.0,1.0,,365.0,5.0,5.0,4.8,4.93,4.73,0.97
15050,812527230105088133,1.0,1.0,1.0,1.6,168.8,4.84,4.86,4.79,4.91,4.95,1.86
15051,812542373138725094,1.0,,1.0,1.0,1125.0,4.84,4.86,4.79,4.91,4.95,1.86
15052,812628724159163021,1.0,1.0,1.0,,90.0,5.0,5.0,5.0,5.0,5.0,0.12
15053,815433875006467391,1.0,1.0,2.0,2.0,365.0,5.0,5.0,4.8,4.8,4.8,0.22
15054,815517643747874805,1.0,2.0,2.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,0.33
15055,815526537283175008,1.0,2.0,2.0,5.0,22.0,5.0,5.0,5.0,5.0,5.0,0.33
15056,815872416950559414,1.0,2.0,2.0,2.0,1125.0,4.93,4.83,4.77,4.97,4.93,1.31
15057,815930999695655668,1.0,1.0,1.0,1.0,365.0,4.82,4.89,4.77,4.88,4.82,
15058,815943106613786673,1.5,1.0,2.0,3.0,60.0,5.0,4.67,4.67,5.0,5.0,0.14
15059,816044916330066079,1.0,1.0,1.0,1.0,20.0,5.0,4.67,4.67,5.0,5.0,0.14
15060,816101500685410130,2.0,,,1.0,1125.0,4.79,4.73,4.85,4.91,4.93,3.28
15061,816144066952953281,2.5,,,2.0,1125.0,4.95,4.89,4.95,5.0,5.0,0.83
15062,816201081549503135,1.0,1.0,1.0,1.0,365.0,4.95,4.89,4.95,5.0,5.0,0.83
15063,816209882645169160,1.0,1.0,1.0,1.0,365.0,4.95,4.89,4.95,5.0,5.0,0.83
15064,816478632111377637,,,,2.0,1125.0,4.94,4.96,4.88,4.94,4.92,2.23
15065,812925918313636531,1.0,1.0,2.0,1.0,1125.0,4.94,4.96,4.88,4.94,4.92,2.23
15066,812928696484757306,1.0,1.0,2.0,1.0,1125.0,5.0,5.0,4.5,5.0,5.0,0.11
15067,812930335573942809,1.0,1.0,2.0,1.0,1125.0,5.0,5.0,4.5,5.0,5.0,0.11
15068,812931248329471556,1.0,1.0,2.0,1.0,1125.0,5.0,4.5,4.5,,5.0,0.12
15069,812932250523917748,1.0,1.0,2.0,1.0,1125.0,5.0,4.5,4.5,,5.0,0.12
15070,812934336911885255,1.0,1.0,2.0,1.0,1125.0,5.0,4.5,4.5,,5.0,0.12
15071,812936828432538484,1.0,1.0,2.0,1.0,1125.0,5.0,4.5,4.5,,5.0,0.12
15072,816552496271801738,2.0,2.0,2.0,3.0,365.0,4.95,4.97,5.0,5.0,4.97,1.66
15073,816576386228400376,1.0,1.0,1.0,1.0,365.0,4.87,4.91,4.88,4.94,4.86,4.81
15074,816661657424058955,1.0,1.0,2.0,1.0,365.0,4.87,4.91,4.88,4.94,4.86,4.81
15075,816669688624453377,1.0,1.0,2.0,1.0,365.0,,5.0,5.0,,,0.11
15076,816758145623999944,1.0,2.0,,2.0,1125.0,4.88,4.88,4.92,4.96,5.0,1.1
15077,816758199383274924,1.0,1.0,2.0,1.0,365.0,4.88,4.88,4.92,4.96,5.0,1.1
15078,816811664691296413,1.0,1.0,1.0,2.1,1125.0,4.67,4.72,4.75,4.9,4.96,5.18
15079,816811909542893022,1.0,1.0,1.0,2.1,1125.0,4.6,4.62,4.72,4.8,4.9,4.66
15080,816813010334460580,2.0,2.0,3.0,2.1,1125.0,4.71,4.68,4.68,4.89,4.91,
15081,812939832146451579,1.0,1.0,2.0,1.0,1125.0,4.71,4.68,4.68,4.89,4.91,
15082,812941162003331049,1.0,1.0,2.0,1.0,1125.0,4.71,4.68,4.68,4.89,4.91,
15083,813006483279004144,2.0,2.0,2.0,1.0,1125.0,4.77,4.85,4.73,4.87,4.65,2.25
15084,813011101165392976,1.0,2.0,2.0,3.0,1125.0,4.68,4.71,4.66,4.74,4.92,1.68
15085,813236330688754318,3.5,,,2.9,1125.0,4.81,4.81,4.82,4.91,4.91,3.38
15086,813324605049285882,1.0,2.0,2.0,2.0,1125.0,4.93,4.9,4.86,4.97,5.0,1.29
15087,813360673630101761,1.0,1.0,1.0,1.0,365.0,4.79,4.85,4.73,4.91,4.74,4.64
15088,813365616029212699,1.0,1.0,1.0,1.0,365.0,4.9,4.96,4.86,4.92,4.82,3.86
15089,813544864487441325,2.0,3.0,3.0,1.0,1125.0,4.67,4.76,4.62,4.68,4.91,
15090,816866271090010060,2.0,3.0,3.0,1.3,1125.0,4.79,4.79,4.72,4.69,4.85,3.36
15091,816901251465088068,1.0,1.0,1.0,2.0,365.0,,,,,4.58,1.36
15092,816909708323600996,1.0,1.0,1.0,,65.0,,,,,4.58,1.36
15093,816919048119336820,1.0,1.0,1.0,,65.0,,,,,4.58,1.36
15094,816942103877456174,1.0,1.0,1.0,,65.0,,,,,4.58,1.36
15095,816943466674154002,1.0,1.0,1.0,,65.0,,,,,4.58,1.36
15096,816944699798858537,1.0,1.0,1.0,,65.0,,,,,4.58,1.36
15097,816945954414997514,1.0,1.0,1.0,,65.0,,,,,4.58,1.36
15098,816947006231232313,1.0,1.0,1.0,,65.0,,,,,4.58,1.36
15099,816948059999889619,1.0,1.0,1.0,,65.0,,,,,4.58,1.36
15100,816949475780613213,1.0,1.0,1.0,,65.0,,,,,4.58,1.36
15101,816950650345782906,1.0,2.0,2.0,,65.0,,,,,4.58,1.36
15102,816951841564414398,1.0,2.0,2.0,,65.0,,,,,4.58,1.36
15103,816952719022893869,1.0,1.0,1.0,,65.0,,,,,4.58,1.36
15104,816953797844955809,1.0,1.0,1.0,,65.0,,,,,4.58,1.36
15105,816954886109181315,1.0,1.0,1.0,,65.0,,,,,4.58,1.36
15106,813648793391354586,2.0,2.0,2.0,1.0,365.0,4.67,4.67,4.5,4.67,4.88,2.18
15107,813658853864700757,2.0,1.0,2.0,1.0,20.0,4.81,4.89,4.74,4.86,4.71,3.48
15108,813690881173978013,1.0,1.0,2.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,0.3
15109,817575361981374100,1.0,3.0,,3.0,1125.0,4.83,4.84,4.8,4.91,4.92,2.87
15110,817576687335463937,1.0,1.0,1.0,1.0,5.0,4.83,4.84,4.8,4.91,4.92,2.87
15111,817582281707148090,2.0,2.0,2.0,2.0,1125.0,4.95,4.85,4.96,4.93,4.6,4.01
15112,817618842963458480,2.0,2.0,2.0,2.0,1125.0,4.88,4.94,4.76,4.91,4.89,4.22
15113,817681496401688601,1.0,2.0,2.0,2.1,1125.0,4.71,4.78,4.71,4.81,4.99,4.24
15114,817707864623702104,,,,1.0,365.0,4.71,4.78,4.71,4.81,4.99,4.24
15115,817972177031303062,3.0,2.0,2.0,3.0,1125.0,,,,5.0,5.0,0.07
15116,816955818279608742,1.0,1.0,1.0,,65.0,,,,5.0,5.0,0.07
15117,816956960457978312,1.0,1.0,1.0,4.0,80.0,4.68,4.84,4.79,4.79,4.68,1.26
15118,816957932434837289,1.0,1.0,1.0,,80.0,4.68,4.84,4.79,4.79,4.68,1.26
15119,816958897226382908,1.0,1.0,1.0,,80.0,4.68,4.84,4.79,4.79,4.68,1.26
15120,816959685525317009,1.0,1.0,1.0,,80.0,4.68,4.84,4.79,4.79,4.68,1.26
15121,816960653489452064,1.5,1.0,1.0,,80.0,4.68,4.84,4.79,4.79,4.68,1.26
15122,816961691123668361,1.0,2.0,1.0,,80.0,4.68,4.84,4.79,4.79,4.68,1.26
15123,816962743603177308,1.0,2.0,2.0,,65.0,4.68,4.84,4.79,4.79,4.68,1.26
15124,816963684619982008,1.0,2.0,2.0,,65.0,4.68,4.84,4.79,4.79,4.68,1.26
15125,816975857244790663,1.0,1.0,1.0,,82.0,4.68,4.84,4.79,4.79,4.68,1.26
15126,816977635288761829,1.0,1.0,1.0,,82.0,4.68,4.84,4.79,4.79,4.68,1.26
15127,817293646147746017,1.5,1.0,1.0,1.0,1000.0,,,,,4.8,0.44
15128,817309194738409391,1.0,1.0,1.0,2.0,365.0,4.8,4.8,4.4,4.6,,0.22
15129,817333553761232328,2.0,2.0,3.0,2.0,31.0,4.72,4.83,4.72,4.75,4.78,1.64
15130,817979656138284565,1.0,1.0,1.0,1.0,365.0,5.0,5.0,,5.0,5.0,0.06
15131,818016701906993630,1.0,1.0,1.0,2.0,1125.0,4.97,4.9,4.9,4.97,4.79,1.29
15132,818050986280993657,3.0,1.0,1.0,1.0,150.0,4.55,4.75,4.75,4.8,4.85,0.87
15133,818064018585665018,1.0,2.0,2.0,2.0,1125.0,4.84,4.82,4.78,4.89,4.87,2.03
15134,818081159598646973,3.0,1.0,1.0,1.0,90.0,4.65,4.6,4.75,4.6,4.75,0.88
15135,818081828384095465,3.0,1.0,1.0,1.0,150.0,4.88,4.88,4.76,4.88,4.88,0.74
15136,818106252973752933,1.0,2.0,2.0,2.0,1125.0,4.72,4.72,5.0,4.84,4.96,1.1
15137,817342068073527195,1.0,1.0,2.0,1.0,1125.0,,,,,,0.21
15138,817344791084683632,1.0,1.0,2.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,0.86
15139,817346162177852149,1.0,1.0,1.0,1.0,365.0,4.89,5.0,5.0,5.0,4.67,0.44
15140,817392369223376525,,,,2.0,1125.0,,,,,,0.14
15141,817425944265372107,1.0,1.0,1.0,2.0,365.0,4.82,4.82,4.79,4.89,4.82,2.51
